obl_deg	time_y
30.8251293780383	-3586000
31.1116082756037	-3587000
31.3980871731691	-3588000
31.6845660707345	-3589000
31.9137491887869	-3590000
32.1429323068392	-3591000
32.3721154248915	-3592000
32.6012985429438	-3593000
32.8304816609962	-3594000
33.0023689995354	-3595000
33.1742563380747	-3596000
33.3461436766139	-3597000
33.5180310151532	-3598000
33.6899183536924	-3599000
33.8045099127186	-3600000
33.9191014717447	-3601000
34.0336930307709	-3602000
34.1482845897971	-3603000
34.2628761488232	-3604000
34.3201719283363	-3605000
34.3774677078494	-3606000
34.4347634873625	-3607000
34.4920592668756	-3608000
34.5493550463886	-3609000
34.6066508259017	-3610000
34.6066508259017	-3611000
34.6066508259017	-3612000
34.6066508259017	-3613000
34.6066508259017	-3614000
34.6066508259017	-3615000
34.5493550463886	-3616000
34.5493550463886	-3617000
34.4920592668756	-3618000
34.4347634873625	-3619000
34.3201719283363	-3620000
34.2628761488232	-3621000
34.1482845897971	-3622000
34.090988810284	-3623000
33.9763972512578	-3624000
33.8045099127186	-3625000
33.6899183536924	-3626000
33.5753267946662	-3627000
33.403439456127	-3628000
33.2315521175877	-3629000
33.0596647790485	-3630000
32.8877774405093	-3631000
32.6585943224569	-3632000
32.4867069839177	-3633000
32.2575238658653	-3634000
32.028340747813	-3635000
31.7991576297607	-3636000
31.5126787321953	-3637000
31.283495614143	-3638000
30.9970167165775	-3639000
30.7105378190121	-3640000
30.4240589214467	-3641000
30.1375800238813	-3642000
29.8511011263159	-3643000
29.5073264492374	-3644000
29.1635517721589	-3645000
28.8770728745935	-3646000
28.533298197515	-3647000
28.1895235204365	-3648000
27.7884530638449	-3649000
27.4446783867664	-3650000
27.1009037096879	-3651000
26.7571290326094	-3652000
26.3560585760179	-3653000
26.0122838989394	-3654000
25.6685092218609	-3655000
25.2674387652693	-3656000
24.9236640881908	-3657000
24.5798894111123	-3658000
24.1788189545207	-3659000
23.8350442774422	-3660000
23.4912696003638	-3661000
23.2047907027983	-3662000
22.8610160257198	-3663000
22.5745371281544	-3664000
22.2307624510759	-3665000
21.9442835535105	-3666000
21.7151004354582	-3667000
21.4859173174059	-3668000
21.2567341993535	-3669000
21.0275510813012	-3670000
20.855663742762	-3671000
20.6837764042227	-3672000
20.5691848451966	-3673000
20.5118890656835	-3674000
20.3972975066573	-3675000
20.3972975066573	-3676000
20.3400017271442	-3677000
20.3972975066573	-3678000
20.3972975066573	-3679000
20.5118890656835	-3680000
20.6264806247096	-3681000
20.7410721837358	-3682000
20.912959522275	-3683000
21.0848468608143	-3684000
21.3140299788666	-3685000
21.543213096919	-3686000
21.7723962149713	-3687000
22.0588751125367	-3688000
22.3453540101021	-3689000
22.6318329076675	-3690000
22.975607584746	-3691000
23.3193822618245	-3692000
23.663156938903	-3693000
24.0642273954946	-3694000
24.4080020725731	-3695000
24.8090725291646	-3696000
25.2101429857562	-3697000
25.5539176628347	-3698000
25.9549881194263	-3699000
26.3560585760179	-3700000
26.7571290326094	-3701000
27.158199489201	-3702000
27.5592699457926	-3703000
27.9603404023842	-3704000
28.3614108589757	-3705000
28.7624813155673	-3706000
29.1062559926458	-3707000
29.4500306697243	-3708000
29.8511011263159	-3709000
30.1948758033944	-3710000
30.5386504804729	-3711000
30.8824251575514	-3712000
31.1689040551168	-3713000
31.4553829526822	-3714000
31.7991576297607	-3715000
32.028340747813	-3716000
32.3148196453784	-3717000
32.6012985429438	-3718000
32.8304816609962	-3719000
33.0596647790485	-3720000
33.2888478971008	-3721000
33.4607352356401	-3722000
33.6326225741793	-3723000
33.8045099127186	-3724000
33.9763972512578	-3725000
34.090988810284	-3726000
34.2628761488232	-3727000
34.3774677078494	-3728000
34.4347634873625	-3729000
34.5493550463886	-3730000
34.6066508259017	-3731000
34.6639466054148	-3732000
34.7212423849279	-3733000
34.7212423849279	-3734000
34.7212423849279	-3735000
34.7212423849279	-3736000
34.7212423849279	-3737000
34.6639466054148	-3738000
34.6639466054148	-3739000
34.6066508259017	-3740000
34.5493550463886	-3741000
34.4920592668756	-3742000
34.3774677078494	-3743000
34.3201719283363	-3744000
34.2055803693101	-3745000
34.090988810284	-3746000
33.9763972512578	-3747000
33.8618056922316	-3748000
33.7472141332055	-3749000
33.5753267946662	-3750000
33.403439456127	-3751000
