maxins_wm2,time_y
358.12,-4816000
349.28,-4817000
340.24,-4818000
331.13,-4819000
321.5,-4820000
313.27,-4821000
304.63,-4822000
296.69,-4823000
289.13,-4824000
282.8,-4825000
276.75,-4826000
271.64,-4827000
267.82,-4828000
265.27,-4829000
263.59,-4830000
263.48,-4831000
264.48,-4832000
266.26,-4833000
269.25,-4834000
273.81,-4835000
278.34,-4836000
283.74,-4837000
289.65,-4838000
295.84,-4839000
302.46,-4840000
309.59,-4841000
316.37,-4842000
323.06,-4843000
329.67,-4844000
336.19,-4845000
341.57,-4846000
347.19,-4847000
352.17,-4848000
356.54,-4849000
360.33,-4850000
363.81,-4851000
365.55,-4852000
367.03,-4853000
368.18,-4854000
368.15,-4855000
367.16,-4856000
365.91,-4857000
363.43,-4858000
360.8,-4859000
357.11,-4860000
353.45,-4861000
348.65,-4862000
344.01,-4863000
338.51,-4864000
333.28,-4865000
326.9,-4866000
321.34,-4867000
315.71,-4868000
309.18,-4869000
303.62,-4870000
298.17,-4871000
292.52,-4872000
287.48,-4873000
282.71,-4874000
278.28,-4875000
274.75,-4876000
271.22,-4877000
268.63,-4878000
266.6,-4879000
265.18,-4880000
264.47,-4881000
264.24,-4882000
265.24,-4883000
266.37,-4884000
268.47,-4885000
271.32,-4886000
274.69,-4887000
278.6,-4888000
283.5,-4889000
288.42,-4890000
294.21,-4891000
300.3,-4892000
306.79,-4893000
313.5,-4894000
320.59,-4895000
327.98,-4896000
334.92,-4897000
342.41,-4898000
349.87,-4899000
356.49,-4900000
363.47,-4901000
370.23,-4902000
376.5,-4903000
381.79,-4904000
387.12,-4905000
392.09,-4906000
395.62,-4907000
399.14,-4908000
401.98,-4909000
403.33,-4910000
403.85,-4911000
404.33,-4912000
403.49,-4913000
401.06,-4914000
398.72,-4915000
395.65,-4916000
390.67,-4917000
385.71,-4918000
380.12,-4919000
373.59,-4920000
366.73,-4921000
359.28,-4922000
351.91,-4923000
344.44,-4924000
336.99,-4925000
328.44,-4926000
320.94,-4927000
313.1,-4928000
306.51,-4929000
299.77,-4930000
294.52,-4931000
289.66,-4932000
285.02,-4933000
282.47,-4934000
280.42,-4935000
279.88,-4936000
280.11,-4937000
281.6,-4938000
284.48,-4939000
287.87,-4940000
292.04,-4941000
297.05,-4942000
302.56,-4943000
309.01,-4944000
315.32,-4945000
321.8,-4946000
328.3,-4947000
334.96,-4948000
341.73,-4949000
347.94,-4950000
353.59,-4951000
359.59,-4952000
364.16,-4953000
368.98,-4954000
373.03,-4955000
375.87,-4956000
378.39,-4957000
380.2,-4958000
381.17,-4959000
381.28,-4960000
380.69,-4961000
379.06,-4962000
376.88,-4963000
373.89,-4964000
370.19,-4965000
365.84,-4966000
361.01,-4967000
356.01,-4968000
350.61,-4969000
344.87,-4970000
338.41,-4971000
332.24,-4972000
326,-4973000
319.36,-4974000
313.32,-4975000
307.54,-4976000
302.11,-4977000
297.52,-4978000
292.74,-4979000
289.68,-4980000
286.58,-4981000
284.41,-4982000
283.22,-4983000
282.82,-4984000
283.33,-4985000
284.67,-4986000
286.54,-4987000
289.54,-4988000
292.69,-4989000
296.52,-4990000
300.76,-4991000
305.75,-4992000
310.78,-4993000
315.47,-4994000
320.7,-4995000
326.15,-4996000
331.31,-4997000
336.83,-4998000
341.15,-4999000
346.31,-5000000
