times,lag2,lag3,lag4,lag5,lag6,lag7,lag8,lag9,lag10,lag11,lag12,lag13,lag14,lag15,lag20
-3082000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3083000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3084000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3085000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3086000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3087000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3088000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3089000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3090000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3091000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3092000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3093000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3094000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3095000,0.00070832,0.00070832,0,0,0,0,0,0,0,0,0,0,0,0,0
-3096000,0.003836145,0.003836145,0,0,0,0,0,0,0,0,0,0,0,0,0
-3097000,0.005207162,0.005207162,0.000593264,0,0,0,0,0,0,0,0,0,0,0,0
-3098000,0.006733027,0.006733027,0.002569226,8.2314e-05,0,0,0,0,0,0,0,0,0,0,0
-3099000,0.008395336,0.008395336,0.004728082,0.001430494,0,0,0,0,0,0,0,0,0,0,0
-3100000,0.010155499,0.010155499,0.007030268,0.002884162,0.000557658,0,0,0,0,0,0,0,0,0,0
-3101000,0.011918565,0.011918565,0.009365321,0.004375129,0.001536081,0,0,0,0,0,0,0,0,0,0
-3102000,0.013656588,0.013656588,0.011696995,0.005873092,0.002530226,0.000517033,0,0,0,0,0,0,0,0,0
-3103000,0.015291214,0.015291214,0.013935982,0.007321499,0.003502237,0.001176328,0,0,0,0,0,0,0,0,0
-3104000,0.016781655,0.016781655,0.016021327,0.008683534,0.004424622,0.001809447,0.000155007,0,0,0,0,0,0,0,0
-3105000,0.018039184,0.018039184,0.017844841,0.00989414,0.005245111,0.002384097,0.000551798,0,0,0,0,0,0,0,0
-3106000,0.019079994,0.019079994,0.019079994,0.010945462,0.005974823,0.00289138,0.000912999,0,0,0,0,0,0,0,0
-3107000,0.019877154,0.019877154,0.019877154,0.011823866,0.00658698,0.00332855,0.001222068,0,0,0,0,0,0,0,0
-3108000,0.020369418,0.020369418,0.020369418,0.012473829,0.007049436,0.00366007,0.001463918,3.975e-06,0,0,0,0,0,0,0
-3109000,0.02065489,0.02065489,0.02065489,0.012952205,0.007404548,0.003921059,0.001655559,0.000142715,0,0,0,0,0,0,0
-3110000,0.020708236,0.020708236,0.020708236,0.013245483,0.007633724,0.004097759,0.001790068,0.000243505,0,0,0,0,0,0,0
-3111000,0.020573761,0.020573761,0.020573761,0.013382759,0.007751448,0.004201977,0.001871228,0.000307363,0,0,0,0,0,0,0
-3112000,0.020252345,0.020252345,0.020252345,0.013334248,0.00775107,0.004219104,0.001893365,0.000329483,0,0,0,0,0,0,0
-3113000,0.019828088,0.019828088,0.019828088,0.013181415,0.007678815,0.004183798,0.001880034,0.00032424,0,0,0,0,0,0,0
-3114000,0.019289364,0.019289364,0.019289364,0.012909054,0.007515908,0.004089225,0.001821889,0.000286711,0,0,0,0,0,0,0
-3115000,0.018705167,0.018705167,0.018705167,0.012562778,0.007310619,0.003956906,0.001738621,0.000232069,0,0,0,0,0,0,0
-3116000,0.018146615,0.018146615,0.018146615,0.012218194,0.007096107,0.003824752,0.001654288,0.000174613,0,0,0,0,0,0,0
-3117000,0.017588218,0.017588218,0.017588218,0.011851722,0.006866572,0.003677197,0.001557938,0.000111539,0,0,0,0,0,0,0
-3118000,0.017083939,0.017083939,0.017083939,0.011504479,0.006653406,0.003541603,0.001468791,5.4556e-05,0,0,0,0,0,0,0
-3119000,0.016698516,0.016698516,0.016698516,0.011258613,0.006506364,0.003449892,0.001415536,2.2065e-05,0,0,0,0,0,0,0
-3120000,0.01640909,0.01640909,0.01640909,0.011084013,0.006406969,0.003395314,0.001384484,7.131e-06,0,0,0,0,0,0,0
-3121000,0.016232999,0.016232999,0.016232999,0.011004735,0.006371578,0.003386797,0.001388351,1.7985e-05,0,0,0,0,0,0,0
-3122000,0.016216804,0.016216804,0.016216804,0.011072549,0.006440504,0.00344801,0.001444527,6.8765e-05,0,0,0,0,0,0,0
-3123000,0.016368329,0.016368329,0.016368329,0.011283826,0.006606979,0.003584415,0.001554639,0.000156853,0,0,0,0,0,0,0
-3124000,0.016657186,0.016657186,0.016657186,0.011619899,0.006856882,0.003775065,0.001706852,0.000278691,0,0,0,0,0,0,0
-3125000,0.017132754,0.017132754,0.017132754,0.012123433,0.007223648,0.004050096,0.001916543,0.000444128,0,0,0,0,0,0,0
-3126000,0.017786714,0.017786714,0.017786714,0.012771442,0.007412047,0.004398415,0.002178775,0.000643649,0,0,0,0,0,0,0
-3127000,0.018607261,0.018607261,0.018607261,0.013210724,0.007956496,0.004556592,0.002268886,0.000690663,0,0,0,0,0,0,0
-3128000,0.019582981,0.019582981,0.019582981,0.014087451,0.00857637,0.005006143,0.002601409,0.000940005,0,0,0,0,0,0,0
-3129000,0.020741467,0.020741467,0.020741467,0.015419004,0.009553507,0.005501975,0.002965983,0.001213368,0,0,0,0,0,0,0
-3130000,0.022004974,0.022004974,0.022004974,0.016481226,0.010281018,0.006264062,0.003334446,0.001486253,0.000185463,0,0,0,0,0,0
-3131000,0.023357569,0.023357569,0.023357569,0.017531607,0.011019079,0.006829068,0.003929382,0.00198763,0.00059015,0,0,0,0,0,0
-3132000,0.024842432,0.024842432,0.024842432,0.018764364,0.011838301,0.007360928,0.004348737,0.002264798,0.00079465,0,0,0,0,0,0
-3133000,0.026266991,0.026266991,0.026266991,0.019768509,0.012504326,0.007815715,0.004668001,0.002492955,0.000960517,0,0,0,0,0,0
-3134000,0.027842143,0.027842143,0.027842143,0.020115959,0.012649243,0.007861459,0.004644961,0.002432085,0.000882712,0,0,0,0,0,0
-3135000,0.028982119,0.028982119,0.028982119,0.021408839,0.013562028,0.00851545,0.005138326,0.002820322,0.00119426,3.8481e-05,0,0,0,0,0
-3136000,0.03005951,0.03005951,0.03005951,0.021876806,0.013828217,0.00866756,0.005227175,0.00286985,0.001220568,5.2764e-05,0,0,0,0,0
-3137000,0.031156298,0.031156298,0.031156298,0.022080359,0.013906428,0.008685105,0.00521204,0.002840632,0.001189932,2.6926e-05,0,0,0,0,0
-3138000,0.03164777,0.03164777,0.03164777,0.021912523,0.013761997,0.008542803,0.005081999,0.002729273,0.001098193,0,0,0,0,0,0
-3139000,0.031787447,0.031787447,0.031787447,0.021538124,0.013408037,0.00825418,0.00484878,0.002541749,0.000950709,0,0,0,0,0,0
-3140000,0.031398092,0.031398092,0.031398092,0.020744522,0.012796439,0.007783354,0.004486139,0.002262887,0.000737882,0,0,0,0,0,0
-3141000,0.030558672,0.030558672,0.030558672,0.019633243,0.011952801,0.007174922,0.00402968,0.00191825,0.000479309,0,0,0,0,0,0
-3142000,0.029298604,0.029298604,0.029298604,0.018240222,0.010988201,0.006447886,0.003490118,0.001521033,0.000183117,0,0,0,0,0,0
-3143000,0.027155185,0.027155185,0.027155185,0.016491039,0.009784789,0.005582221,0.00286338,0.001059784,0,0,0,0,0,0,0
-3144000,0.025034832,0.025034832,0.025034832,0.014654668,0.008478678,0.004653171,0.002198008,0.000577757,0,0,0,0,0,0,0
-3145000,0.022658387,0.022658387,0.022157505,0.012639416,0.007095934,0.00368364,0.001508258,8.511e-05,0,0,0,0,0,0,0
-3146000,0.020058478,0.020058478,0.018865407,0.010486046,0.005658916,0.002687143,0.000805073,0,0,0,0,0,0,0,0
-3147000,0.017390353,0.017390353,0.015654796,0.00837007,0.004230075,0.001704988,0.000120833,0,0,0,0,0,0,0,0
-3148000,0.01474946,0.01474946,0.012440415,0.006331914,0.002852625,0.000764444,0,0,0,0,0,0,0,0,0
-3149000,0.012198158,0.012198158,0.009342119,0.004357787,0.001548499,0,0,0,0,0,0,0,0,0,0
-3150000,0.009809815,0.009809815,0.005605559,0.001924556,0,0,0,0,0,0,0,0,0,0,0
-3151000,0.007656491,0.007656491,0.003636961,0.000749009,0,0,0,0,0,0,0,0,0,0,0
-3152000,0.005777286,0.005777286,0.001357832,0,0,0,0,0,0,0,0,0,0,0,0
-3153000,0.004187778,0.004187778,0,0,0,0,0,0,0,0,0,0,0,0,0
-3154000,0.002893109,0.002893109,0,0,0,0,0,0,0,0,0,0,0,0,0
-3155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3156000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3157000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3158000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3159000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3161000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3162000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3163000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3164000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3165000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3166000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3167000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3168000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3169000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3171000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3172000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3173000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3174000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3176000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3177000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3178000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3179000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3181000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3182000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3183000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3184000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3185000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3186000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3187000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3188000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3189000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3191000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3192000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3193000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3194000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3195000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3196000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3197000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3199000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3201000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3202000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3203000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3204000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3205000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3206000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3207000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3208000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3209000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3211000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3212000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3213000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3214000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3215000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3216000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3217000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3218000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3219000,0.001720837,0.001720837,0,0,0,0,0,0,0,0,0,0,0,0,0
-3220000,0.003402853,0.003402853,0,0,0,0,0,0,0,0,0,0,0,0,0
-3221000,0.004083954,0.004083954,0,0,0,0,0,0,0,0,0,0,0,0,0
-3222000,0.00479189,0.00479189,0,0,0,0,0,0,0,0,0,0,0,0,0
-3223000,0.005542356,0.005542356,0.001001935,0,0,0,0,0,0,0,0,0,0,0,0
-3224000,0.006324767,0.006324767,0.002160453,0,0,0,0,0,0,0,0,0,0,0,0
-3225000,0.007148521,0.007148521,0.003413337,0.000618078,0,0,0,0,0,0,0,0,0,0,0
-3226000,0.008045651,0.008045651,0.00480951,0.001550627,0,0,0,0,0,0,0,0,0,0,0
-3227000,0.008992489,0.008992489,0.006321581,0.002567539,0.00037075,0,0,0,0,0,0,0,0,0,0
-3228000,0.010035105,0.010035105,0.008012567,0.003712158,0.001174915,0,0,0,0,0,0,0,0,0,0
-3229000,0.01119868,0.01119868,0.009917371,0.005011028,0.00209209,0.000259082,0,0,0,0,0,0,0,0,0
-3230000,0.012497363,0.012497363,0.012050485,0.00647285,0.003131156,0.001015089,0,0,0,0,0,0,0,0,0
-3231000,0.013960853,0.013960853,0.013960853,0.008128716,0.004309964,0.001874298,0.000266546,0,0,0,0,0,0,0,0
-3232000,0.015606628,0.015606628,0.015606628,0.0099831,0.00563698,0.002849791,0.000991423,0,0,0,0,0,0,0,0
-3233000,0.017515535,0.017515535,0.017515535,0.012109025,0.007157437,0.003967362,0.001827766,0.000356048,0,0,0,0,0,0,0
-3234000,0.019661872,0.019661872,0.019661872,0.014475132,0.008850728,0.005210485,0.002758967,0.001063672,0,0,0,0,0,0,0
-3235000,0.022086263,0.022086263,0.022086263,0.016710401,0.010727899,0.006587664,0.003792253,0.001850423,0.000291564,0,0,0,0,0,0
-3236000,0.024880904,0.024880904,0.024880904,0.019632481,0.012487177,0.007840487,0.004698281,0.002507937,0.000954208,0,0,0,0,0,0
-3237000,0.02798257,0.02798257,0.02798257,0.023187612,0.014739414,0.009490205,0.005927042,0.003439287,0.001666611,0.000387534,0,0,0,0,0
-3238000,0.031447513,0.031447513,0.031447513,0.02664068,0.017518808,0.011563829,0.007251703,0.004440302,0.002470821,0.000978015,0,0,0,0,0
-3239000,0.035354522,0.035354522,0.035354522,0.030408311,0.020186165,0.013561777,0.008955806,0.005801026,0.003253868,0.0016107,0.000434281,0,0,0,0
-3240000,0.039566826,0.039566826,0.039566826,0.034418516,0.02302983,0.015577389,0.010497748,0.006928759,0.004367816,0.002497652,0.001116507,0,0,0,0
-3241000,0.044136936,0.044136936,0.044136936,0.038539252,0.025922145,0.017669139,0.012044892,0.008091579,0.005251404,0.003174735,0.001640926,0.00049607,0,0,0
-3242000,0.049068833,0.049068833,0.049068833,0.042157996,0.028377412,0.019820117,0.01362578,0.009271167,0.006146297,0.003861301,0.002169317,0.000904939,0,0,0
-3243000,0.05440507,0.05440507,0.05440507,0.047008904,0.031830767,0.021922314,0.014720496,0.010039268,0.006681873,0.004247263,0.002435726,0.001086143,7.3458e-05,0,0
-3244000,0.059426598,0.059426598,0.059426598,0.0511198,0.034673201,0.023942227,0.016642772,0.011514147,0.007830826,0.005145638,0.003155759,0.001667149,0.000547061,0,0
-3245000,0.064637948,0.064637948,0.064637948,0.055000532,0.037348064,0.025826996,0.018004261,0.01251548,0.008575951,0.005706357,0.003582141,0.001991961,0.000796564,0,0
-3246000,0.07007735,0.07007735,0.07007735,0.058573184,0.039775297,0.027526171,0.019216661,0.01339982,0.009227618,0.006188999,0.003945495,0.002268909,0.001006152,5.2011e-05,0
-3247000,0.074881035,0.074881035,0.074881035,0.061711507,0.041887006,0.028986876,0.020249979,0.014140306,0.009767904,0.006586886,0.004239932,0.00248811,0.001171221,0.000177098,0
-3248000,0.079048011,0.079048011,0.079048011,0.064239788,0.043554277,0.030122722,0.021039186,0.014696437,0.010165475,0.006876413,0.004446858,0.002639844,0.001284969,0.000259384,0
-3249000,0.082678333,0.082678333,0.082678333,0.06623256,0.04483064,0.030979559,0.021615977,0.015089475,0.010441305,0.007062081,0.004579325,0.002733888,0.001347401,0.000303498,0
-3250000,0.085198878,0.085198878,0.085198878,0.067322747,0.045501994,0.031380136,0.021861786,0.015237373,0.010522472,0.007109274,0.004599462,0.002737886,0.001346394,0.00029642,0
-3251000,0.08676213,0.08676213,0.08676213,0.067667748,0.045627953,0.031400514,0.021826561,0.015176717,0.010448794,0.007034721,0.004528512,0.002672513,0.001288162,0.000246713,0
-3252000,0.087283428,0.087283428,0.087283428,0.067235061,0.045235352,0.031050332,0.021514549,0.014912394,0.010223343,0.006847063,0.004371479,0.002541049,0.001180559,0.000158443,0
-3253000,0.08638241,0.08638241,0.08638241,0.065854215,0.044173662,0.030224718,0.020867118,0.014398564,0.00981615,0.006518846,0.004109358,0.002331716,0.00101221,2.3799e-05,0
-3254000,0.084343482,0.084343482,0.084343482,0.063689551,0.04258564,0.02902885,0.01995984,0.013688192,0.009268447,0.006085386,0.003768297,0.002064072,0.000798102,0,0
-3255000,0.081210248,0.081210248,0.081210248,0.060815375,0.040510794,0.027502694,0.018801571,0.012815665,0.008588967,0.005559431,0.00335986,0.001742219,0.000548841,0,0
-3256000,0.07636906,0.07636906,0.07636906,0.057179987,0.037941699,0.025624232,0.017407245,0.011758722,0.007783124,0.004941931,0.00287949,0.001371749,0.000261254,0,0
-3257000,0.071137159,0.071137159,0.071137159,0.05292599,0.034937976,0.023455529,0.015805979,0.010557412,0.006875712,0.004245791,0.002348877,0.000961856,0,0,0
-3258000,0.065232958,0.065232958,0.065232958,0.048230588,0.031654592,0.021096307,0.014072177,0.009268508,0.005902777,0.003510431,0.001783842,0.000530322,0,0,0
-3259000,0.058843851,0.058843851,0.058843851,0.042105582,0.027302874,0.017892935,0.011674565,0.007429801,0.004482292,0.002396595,0.000903655,0,0,0,0
-3260000,0.052114671,0.052114671,0.052114671,0.037683271,0.024319692,0.015838086,0.010226603,0.006412249,0.003755275,0.00188326,0.000544368,0,0,0,0
-3261000,0.045428271,0.045428271,0.045428271,0.032435701,0.020697879,0.013270804,0.008366281,0.005046415,0.002742147,0.001124319,0,0,0,0,0
-3262000,0.038930556,0.038930556,0.038930556,0.027312549,0.01718317,0.01078035,0.00657524,0.003730118,0.00177298,0.000401794,0,0,0,0,0
-3263000,0.032812728,0.032812728,0.032812728,0.022373628,0.013790424,0.008383459,0.004849127,0.002469205,0.000842509,0,0,0,0,0,0
-3264000,0.027177773,0.027177773,0.027177773,0.017722364,0.01060717,0.006145634,0.003243443,0.001305196,0,0,0,0,0,0,0
-3265000,0.022169886,0.022169886,0.022169886,0.013514264,0.007735772,0.004134373,0.001809743,0.000266658,0,0,0,0,0,0,0
-3266000,0.017781126,0.017781126,0.017585251,0.009761561,0.005190627,0.002356992,0.000547706,0,0,0,0,0,0,0,0
-3267000,0.014011353,0.014011353,0.012550376,0.006490516,0.002972555,0.00082323,0,0,0,0,0,0,0,0,0
-3268000,0.010861681,0.010861681,0.008279041,0.00372121,0.001111908,0,0,0,0,0,0,0,0,0,0
-3269000,0.008258371,0.008258371,0.004704429,0.001418755,0,0,0,0,0,0,0,0,0,0,0
-3270000,0.006137105,0.006137105,0.001771028,0,0,0,0,0,0,0,0,0,0,0,0
-3271000,0.00446276,0.00446276,0,0,0,0,0,0,0,0,0,0,0,0,0
-3272000,0.003147326,0.003147326,0,0,0,0,0,0,0,0,0,0,0,0,0
-3273000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3274000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3275000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3276000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3277000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3278000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3279000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3281000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3282000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3283000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3284000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3285000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3286000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3287000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3288000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3289000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3291000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3292000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3293000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3294000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3295000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3296000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3297000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3298000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3299000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3301000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3302000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3303000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3304000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3305000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3306000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3307000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3308000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3310000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3311000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3312000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3313000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3314000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3315000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3316000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3317000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3318000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3319000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3321000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3322000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3323000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3324000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3325000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3326000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3327000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3329000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3330000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3331000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3332000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3333000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3334000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3335000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3336000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3337000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3338000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3339000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3340000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3341000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3342000,0.002909503,0.002909503,1.0694e-05,0,0,0,0,0,0,0,0,0,0,0,0
-3343000,0.004238636,0.004238636,0,0,0,0,0,0,0,0,0,0,0,0,0
-3344000,0.005351032,0.005351032,0.00027289,0,0,0,0,0,0,0,0,0,0,0,0
-3345000,0.006661737,0.006661737,0.002150902,0,0,0,0,0,0,0,0,0,0,0,0
-3346000,0.008214461,0.008214461,0.004393719,0.001294629,0,0,0,0,0,0,0,0,0,0,0
-3347000,0.010015158,0.010015158,0.007001917,0.003014721,0.000685841,0,0,0,0,0,0,0,0,0,0
-3348000,0.012097557,0.012097557,0.010015686,0.005012471,0.002060825,0.000224576,0,0,0,0,0,0,0,0,0
-3349000,0.014507096,0.014507096,0.013907839,0.007631545,0.003921675,0.00134447,0,0,0,0,0,0,0,0,0
-3350000,0.017238156,0.017238156,0.017238156,0.010267606,0.005787371,0.002861901,0.000977502,0,0,0,0,0,0,0,0
-3351000,0.020319294,0.020319294,0.020319294,0.01326179,0.007822313,0.004356428,0.002064453,0.000512856,0,0,0,0,0,0,0
-3352000,0.023760157,0.023760157,0.023760157,0.016451766,0.010042246,0.005953365,0.00322914,0.00136978,7.7712e-05,0,0,0,0,0,0
-3353000,0.027577737,0.027577737,0.027577737,0.019991661,0.012037148,0.007320617,0.004183203,0.002051926,0.000559505,0,0,0,0,0,0
-3354000,0.031706775,0.031706775,0.031706775,0.023707594,0.015083272,0.009552877,0.005851656,0.00330813,0.001527321,0.000260636,0,0,0,0,0
-3355000,0.036132877,0.036132877,0.036132877,0.027590041,0.017784765,0.011480057,0.007258316,0.004350716,0.00230581,0.000846388,0,0,0,0,0
-3356000,0.041178007,0.041178007,0.041178007,0.031667388,0.020617241,0.013506662,0.008733399,0.00544339,0.003124848,0.001464779,0.000264875,0,0,0,0
-3357000,0.046084551,0.046084551,0.046084551,0.035813429,0.023486997,0.015557116,0.010232681,0.006551469,0.003955517,0.002093677,0.000740904,0,0,0,0
-3358000,0.051080034,0.051080034,0.051080034,0.039933552,0.026346573,0.017602032,0.01172215,0.007656812,0.004785467,0.00272064,0.001218906,0.000120172,0,0,0
-3359000,0.056170316,0.056170316,0.056170316,0.044050299,0.029213017,0.01963772,0.013212016,0.008763121,0.005610395,0.003348592,0.001697462,0.000484529,0,0,0
-3360000,0.061071513,0.061071513,0.061071513,0.047950555,0.031907793,0.021571039,0.014618297,0.009805218,0.006397799,0.003939796,0.002150351,0.000832907,0,0,0
